IFRS_MONTH,KEY,Kontrak_Baru_Periode_Berjalan,Accretion_Interest_unwind,Efek_Perubahan_Varians_n_Asumsi_Ekonomi,Amortisasi_CSM_Release,Contractual Service Margin,NAMA_PRODUK
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-136526801.70744336,29725118.77744868,-5019793649.203912,-15824536.174621476,1464126314.6112518,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-114121949.8277036,12041443.335655043,-579739476.9537356,-9101696.948369183,773204634.2170987,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-8550933430.722221,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-1981882588.1163008,-6902061.196446296,664051035.0746878,12660157.987330554,-1312073456.2507286,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2023,1312073456.2507288,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2024,28155349.25811816,121401.51820099234,-64461.575638445676,-789208.6943481382,27423080.50633257,SPUL_NEW
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2024,11363072.421179205,184780.42453862814,-73117.80654232515,-1059066.7802963667,37838748.76521171,SPUL_NEW
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2024,310995535.1513058,2286227.8658601544,-670032.8028522924,-9332108.78791729,341118370.1916081,SPUL_NEW
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,651475.9256858337,-37445426.44573151,-2858141.492468278,84622121.79626,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,625756.8653387192,581024.3312573034,-1052855.9130648938,84776047.07979113,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,392279.1341251845,-14534485.003447784,-838046.7532302104,69795794.45723832,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,131145.82845515755,-8144156.613416872,-709958.9605948437,61072824.71168176,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2021,0.0,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2021,-16024366.840747343,7778191.05046601,-15452157.20882082,215882.10335911595,-23482450.89574304,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2021,-61756495.472928226,6229141.672926776,-107524178.70512216,2137015.3136055893,-184396968.08726108,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2021,184396968.08726102,0.0,0.0,0.0,-5.960464477539063e-08,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2022,-292760254.3804929,32172684.97001065,-4818332253.348597,-58535021.87061838,1710417391.212265,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2022,-150942493.38693893,22646945.968181036,-36248179.91549203,-19867288.214706995,1526006375.6633081,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2022,-88912106.90067127,14237002.849538036,-319823241.0381467,-13906159.748059317,1117601870.8259687,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2022,-201752065.205742,17220164.85167746,-852592190.7998556,-227527.07436291894,80250252.59768581,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2023,-890399331.2287743,54484958.512951486,-3934508812.625285,-54906827.04538209,1624087235.26706,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2023,-560864525.7077183,37301922.71594249,-282974034.11413634,-9421044.834748354,808129553.3263996,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2023,-300351575.0395664,18984776.152134944,-392648394.53448546,-993623.2736537168,133120736.63082886,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2023,-133120736.63641718,0.0,0.0,0.0,-0.0055882930755615234,SPUL
2023-12-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-01-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-02-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-03-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2023-12-01,DK_10,0.0,0.0,0.0,2.769474594043376e-13,-1.438572e-10,RELIFE
2024-01-01,DK_10,0.0,0.0,0.0,2.769474594043376e-13,-1.4358025254059567e-10,RELIFE
2024-02-01,DK_10,0.0,0.0,0.0,2.769474594043376e-13,-1.4330330508119132e-10,RELIFE
2024-03-01,DK_10,0.0,0.0,0.0,2.7694745940433754e-13,-1.43026357621787e-10,RELIFE
2023-12-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_7,26930121.187950894,-13614583.592740623,0.0,13614583.592740623,-1.741404e-10,RELIFE
2024-01-01,DK_7,0.0,0.0,0.0,4.824195630693191e-13,-1.7365798043693068e-10,RELIFE
2024-02-01,DK_7,0.0,0.0,0.0,4.824195630693192e-13,-1.7317556087386137e-10,RELIFE
2024-03-01,DK_7,0.0,0.0,0.0,4.82419563069319e-13,-1.7269314131079205e-10,RELIFE
2023-12-01,DK_8,0.0,0.0,0.0,-1.4015530626886795e-12,7.65753e-10,RELIFE
2024-01-01,DK_8,0.0,0.0,0.0,-1.4015530626822786e-12,7.643514469373177e-10,RELIFE
2024-02-01,DK_8,0.0,0.0,0.0,-1.401553062681709e-12,7.62949893874636e-10,RELIFE
2024-03-01,DK_8,0.0,0.0,0.0,-1.4015530626811428e-12,7.615483408119549e-10,RELIFE
2023-12-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_10,0.0,0.0,0.0,1.0719185411139968e-13,-5.73501e-11,RELIFE
2024-01-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.72429081458886e-11,RELIFE
2024-02-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.71357162917772e-11,RELIFE
2024-03-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.70285244376658e-11,RELIFE
2023-12-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_9,0.0,0.0,0.0,-2.154563020459712e-13,1.14692e-10,RELIFE
2024-01-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1447654369795403e-10,RELIFE
2024-02-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1426108739590806e-10,RELIFE
2024-03-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1404563109386209e-10,RELIFE
